timestamp_current_cycle;timestamp_last_cycle;freq;last_wait_time;time_consumption_current;nominal_duration;waiting_time_current;percentage_load_current_slice;percentage_waiting_current_slice;cycle_counter
-1120896226;-1120925892;40;0;29666;25000;-4666;118.664;-18.664;39
-1120865526;-1120896226;40;0;30700;25000;-5700;122.8;-22.8;0
-1120835811;-1120865526;40;0;29715;25000;-4715;118.86;-18.86;1
-1120808203;-1120835811;40;0;27608;25000;-2608;110.432;-10.432;2
-1120780289;-1120808203;40;0;27914;25000;-2914;111.656;-11.656;3
-1120752615;-1120780289;40;0;27674;25000;-2674;110.696;-10.696;4
-1120724686;-1120752615;40;0;27929;25000;-2929;111.716;-11.716;5
-1120696037;-1120724686;40;0;28649;25000;-3649;114.596;-14.596;6
-1120665185;-1120696037;40;0;30852;25000;-5852;123.408;-23.408;7
-1120636253;-1120665185;40;0;28932;25000;-3932;115.728;-15.728;8
-1120608311;-1120636253;40;0;27942;25000;-2942;111.768;-11.768;9
-1120580504;-1120608311;40;0;27807;25000;-2807;111.228;-11.228;10
-1120553747;-1120580504;40;0;26757;25000;-1757;107.028;-7.028;11
-1120525821;-1120553747;40;0;27926;25000;-2926;111.704;-11.704;12
-1120497060;-1120525821;40;0;28761;25000;-3761;115.044;-15.044;13
-1120467688;-1120497060;40;0;29372;25000;-4372;117.488;-17.488;14
-1120438406;-1120467688;40;0;29282;25000;-4282;117.128;-17.128;15
-1120409353;-1120438406;40;0;29053;25000;-4053;116.212;-16.212;16
-1120379682;-1120409353;40;0;29671;25000;-4671;118.684;-18.684;17
-1120351498;-1120379682;40;0;28184;25000;-3184;112.736;-12.736;18
-1120322354;-1120351498;40;0;29144;25000;-4144;116.576;-16.576;19
-1120293174;-1120322354;40;0;29180;25000;-4180;116.72;-16.72;20
-1120264348;-1120293174;40;0;28826;25000;-3826;115.304;-15.304;21
-1120235018;-1120264348;40;0;29330;25000;-4330;117.32;-17.32;22
-1120205327;-1120235018;40;0;29691;25000;-4691;118.764;-18.764;23
-1120177375;-1120205327;40;0;27952;25000;-2952;111.808;-11.808;24
-1120149920;-1120177375;40;0;27455;25000;-2455;109.82;-9.82;25
-1120121711;-1120149920;40;0;28209;25000;-3209;112.836;-12.836;26
-1120092636;-1120121711;40;0;29075;25000;-4075;116.3;-16.3;27
-1120063783;-1120092636;40;0;28853;25000;-3853;115.412;-15.412;28
-1120031090;-1120063783;40;0;32693;25000;-7693;130.772;-30.772;29
-1120000300;-1120031090;40;0;30790;25000;-5790;123.16;-23.16;30
-1119970839;-1120000300;40;0;29461;25000;-4461;117.844;-17.844;31
-1119940297;-1119970839;40;0;30542;25000;-5542;122.168;-22.168;32
-1119913005;-1119940297;40;0;27292;25000;-2292;109.168;-9.168;33
-1119885401;-1119913005;40;0;27604;25000;-2604;110.416;-10.416;34
-1119858469;-1119885401;40;0;26932;25000;-1932;107.728;-7.728;35
-1119830801;-1119858469;40;0;27668;25000;-2668;110.672;-10.672;36
-1119801638;-1119830801;40;0;29163;25000;-4163;116.652;-16.652;37
-1119767576;-1119801638;40;0;34062;25000;-9062;136.248;-36.248;38
-1119735213;-1119767576;40;0;32363;25000;-7363;129.452;-29.452;39
-1119702892;-1119735213;40;0;32321;25000;-7321;129.284;-29.284;0
-1119674294;-1119702892;40;0;28598;25000;-3598;114.392;-14.392;1
-1119642089;-1119674294;40;0;32205;25000;-7205;128.82;-28.82;2
-1119611468;-1119642089;40;0;30621;25000;-5621;122.484;-22.484;3
-1119584154;-1119611468;40;0;27314;25000;-2314;109.256;-9.256;4
-1119556653;-1119584154;40;0;27501;25000;-2501;110.004;-10.004;5
-1119529621;-1119556653;40;0;27032;25000;-2032;108.128;-8.128;6
-1119499744;-1119529621;40;0;29877;25000;-4877;119.508;-19.508;7
-1119470982;-1119499744;40;0;28762;25000;-3762;115.048;-15.048;8
-1119443295;-1119470982;40;0;27687;25000;-2687;110.748;-10.748;9
-1119411308;-1119443295;40;0;31987;25000;-6987;127.948;-27.948;10
-1119379246;-1119411308;40;0;32062;25000;-7062;128.248;-28.248;11
-1119351786;-1119379246;40;0;27460;25000;-2460;109.84;-9.84;12
-1119324558;-1119351786;40;0;27228;25000;-2228;108.912;-8.912;13
-1119295568;-1119324558;40;0;28990;25000;-3990;115.96;-15.96;14
-1119267308;-1119295568;40;0;28260;25000;-3260;113.04;-13.04;15
-1119237995;-1119267308;40;0;29313;25000;-4313;117.252;-17.252;16
-1119210160;-1119237995;40;0;27835;25000;-2835;111.34;-11.34;17
-1119182183;-1119210160;40;0;27977;25000;-2977;111.908;-11.908;18
-1119154958;-1119182183;40;0;27225;25000;-2225;108.9;-8.9;19
-1119126367;-1119154958;40;0;28591;25000;-3591;114.364;-14.364;20
-1119096507;-1119126367;40;0;29860;25000;-4860;119.44;-19.44;21
-1119067063;-1119096507;40;0;29444;25000;-4444;117.776;-17.776;22
-1119035957;-1119067063;40;0;31106;25000;-6106;124.424;-24.424;23
-1119008650;-1119035957;40;0;27307;25000;-2307;109.228;-9.228;24
-1118978227;-1119008650;40;0;30423;25000;-5423;121.692;-21.692;25
-1118950825;-1118978227;40;0;27402;25000;-2402;109.608;-9.608;26
-1118923676;-1118950825;40;0;27149;25000;-2149;108.596;-8.596;27
-1118894846;-1118923676;40;0;28830;25000;-3830;115.32;-15.32;28
-1118861923;-1118894846;40;0;32923;25000;-7923;131.692;-31.692;29
-1118833251;-1118861923;40;0;28672;25000;-3672;114.688;-14.688;30
-1118806023;-1118833251;40;0;27228;25000;-2228;108.912;-8.912;31
-1118777507;-1118806023;40;0;28516;25000;-3516;114.064;-14.064;32
-1118750079;-1118777507;40;0;27428;25000;-2428;109.712;-9.712;33
-1118722226;-1118750079;40;0;27853;25000;-2853;111.412;-11.412;34
-1118693355;-1118722226;40;0;28871;25000;-3871;115.484;-15.484;35
-1118664696;-1118693355;40;0;28659;25000;-3659;114.636;-14.636;36
-1118635751;-1118664696;40;0;28945;25000;-3945;115.78;-15.78;37
-1118607555;-1118635751;40;0;28196;25000;-3196;112.784;-12.784;38
-1118578630;-1118607555;40;0;28925;25000;-3925;115.7;-15.7;39
-1118551320;-1118578630;40;0;27310;25000;-2310;109.24;-9.24;0
-1118523754;-1118551320;40;0;27566;25000;-2566;110.264;-10.264;1
-1118493488;-1118523754;40;0;30266;25000;-5266;121.064;-21.064;2
-1118463853;-1118493488;40;0;29635;25000;-4635;118.54;-18.54;3
-1118434268;-1118463853;40;0;29585;25000;-4585;118.34;-18.34;4
-1118407132;-1118434268;40;0;27136;25000;-2136;108.544;-8.544;5
-1118379658;-1118407132;40;0;27474;25000;-2474;109.896;-9.896;6
-1118351952;-1118379658;40;0;27706;25000;-2706;110.824;-10.824;7
-1118323373;-1118351952;40;0;28579;25000;-3579;114.316;-14.316;8
-1118293942;-1118323373;40;0;29431;25000;-4431;117.724;-17.724;9
-1118259974;-1118293942;40;0;33968;25000;-8968;135.872;-35.872;10
-1118232103;-1118259974;40;0;27871;25000;-2871;111.484;-11.484;11
-1118201502;-1118232103;40;0;30601;25000;-5601;122.404;-22.404;12
-1118174506;-1118201502;40;0;26996;25000;-1996;107.984;-7.984;13
-1118145927;-1118174506;40;0;28579;25000;-3579;114.316;-14.316;14
-1118117309;-1118145927;40;0;28618;25000;-3618;114.472;-14.472;15
-1118089579;-1118117309;40;0;27730;25000;-2730;110.92;-10.92;16
-1118060430;-1118089579;40;0;29149;25000;-4149;116.596;-16.596;17
-1118030169;-1118060430;40;0;30261;25000;-5261;121.044;-21.044;18
-1118002433;-1118030169;40;0;27736;25000;-2736;110.944;-10.944;19
-1117973819;-1118002433;40;0;28614;25000;-3614;114.456;-14.456;20
-1117943873;-1117973819;40;0;29946;25000;-4946;119.784;-19.784;21
-1117916017;-1117943873;40;0;27856;25000;-2856;111.424;-11.424;22
-1117888331;-1117916017;40;0;27686;25000;-2686;110.744;-10.744;23
-1117859560;-1117888331;40;0;28771;25000;-3771;115.084;-15.084;24
-1117830567;-1117859560;40;0;28993;25000;-3993;115.972;-15.972;25
-1117802320;-1117830567;40;0;28247;25000;-3247;112.988;-12.988;26
-1117774658;-1117802320;40;0;27662;25000;-2662;110.648;-10.648;27
-1117747839;-1117774658;40;0;26819;25000;-1819;107.276;-7.276;28
-1117719761;-1117747839;40;0;28078;25000;-3078;112.312;-12.312;29
-1117690572;-1117719761;40;0;29189;25000;-4189;116.756;-16.756;30
-1117663343;-1117690572;40;0;27229;25000;-2229;108.916;-8.916;31
-1117636772;-1117663343;40;0;26571;25000;-1571;106.284;-6.284;32
-1117609219;-1117636772;40;0;27553;25000;-2553;110.212;-10.212;33
-1117581478;-1117609219;40;0;27741;25000;-2741;110.964;-10.964;34
-1117555056;-1117581478;40;0;26422;25000;-1422;105.688;-5.688;35
-1117527509;-1117555056;40;0;27547;25000;-2547;110.188;-10.188;36
-1117499287;-1117527509;40;0;28222;25000;-3222;112.888;-12.888;37
-1117471721;-1117499287;40;0;27566;25000;-2566;110.264;-10.264;38
-1117441669;-1117471721;40;0;30052;25000;-5052;120.208;-20.208;39
-1117414140;-1117441669;40;0;27529;25000;-2529;110.116;-10.116;0
-1117387536;-1117414140;40;0;26604;25000;-1604;106.416;-6.416;1
-1117358590;-1117387536;40;0;28946;25000;-3946;115.784;-15.784;2
-1117330357;-1117358590;40;0;28233;25000;-3233;112.932;-12.932;3
-1117302310;-1117330357;40;0;28047;25000;-3047;112.188;-12.188;4
-1117273872;-1117302310;40;0;28438;25000;-3438;113.752;-13.752;5
-1117245886;-1117273872;40;0;27986;25000;-2986;111.944;-11.944;6
-1117216949;-1117245886;40;0;28937;25000;-3937;115.748;-15.748;7
-1117189288;-1117216949;40;0;27661;25000;-2661;110.644;-10.644;8
-1117161404;-1117189288;40;0;27884;25000;-2884;111.536;-11.536;9
-1117133716;-1117161404;40;0;27688;25000;-2688;110.752;-10.752;10
-1117106164;-1117133716;40;0;27552;25000;-2552;110.208;-10.208;11
-1117078240;-1117106164;40;0;27924;25000;-2924;111.696;-11.696;12
-1117050687;-1117078240;40;0;27553;25000;-2553;110.212;-10.212;13
-1117021375;-1117050687;40;0;29312;25000;-4312;117.248;-17.248;14
-1116992225;-1117021375;40;0;29150;25000;-4150;116.6;-16.6;15
-1116963227;-1116992225;40;0;28998;25000;-3998;115.992;-15.992;16
-1116935985;-1116963227;40;0;27242;25000;-2242;108.968;-8.968;17
-1116908855;-1116935985;40;0;27130;25000;-2130;108.52;-8.52;18
-1116882234;-1116908855;40;0;26621;25000;-1621;106.484;-6.484;19
-1116854511;-1116882234;40;0;27723;25000;-2723;110.892;-10.892;20
-1116828131;-1116854511;40;0;26380;25000;-1380;105.52;-5.52;21
-1116800285;-1116828131;40;0;27846;25000;-2846;111.384;-11.384;22
-1116772148;-1116800285;40;0;28137;25000;-3137;112.548;-12.548;23
-1116743317;-1116772148;40;0;28831;25000;-3831;115.324;-15.324;24
-1116716228;-1116743317;40;0;27089;25000;-2089;108.356;-8.356;25
-1116688902;-1116716228;40;0;27326;25000;-2326;109.304;-9.304;26
-1116660722;-1116688902;40;0;28180;25000;-3180;112.72;-12.72;27
-1116633457;-1116660722;40;0;27265;25000;-2265;109.06;-9.06;28
-1116605242;-1116633457;40;0;28215;25000;-3215;112.86;-12.86;29
-1116577561;-1116605242;40;0;27681;25000;-2681;110.724;-10.724;30
-1116550460;-1116577561;40;0;27101;25000;-2101;108.404;-8.404;31
-1116522723;-1116550460;40;0;27737;25000;-2737;110.948;-10.948;32
-1116493507;-1116522723;40;0;29216;25000;-4216;116.864;-16.864;33
-1116466139;-1116493507;40;0;27368;25000;-2368;109.472;-9.472;34
-1116437337;-1116466139;40;0;28802;25000;-3802;115.208;-15.208;35
-1116409141;-1116437337;40;0;28196;25000;-3196;112.784;-12.784;36
-1116381382;-1116409141;40;0;27759;25000;-2759;111.036;-11.036;37
-1116354128;-1116381382;40;0;27254;25000;-2254;109.016;-9.016;38
-1116326784;-1116354128;40;0;27344;25000;-2344;109.376;-9.376;39
-1116299219;-1116326784;40;0;27565;25000;-2565;110.26;-10.26;0
-1116271263;-1116299219;40;0;27956;25000;-2956;111.824;-11.824;1
-1116244352;-1116271263;40;0;26911;25000;-1911;107.644;-7.644;2
-1116217099;-1116244352;40;0;27253;25000;-2253;109.012;-9.012;3
-1116190322;-1116217099;40;0;26777;25000;-1777;107.108;-7.108;4
-1116161528;-1116190322;40;0;28794;25000;-3794;115.176;-15.176;5
-1116133830;-1116161528;40;0;27698;25000;-2698;110.792;-10.792;6
-1116106511;-1116133830;40;0;27319;25000;-2319;109.276;-9.276;7
-1116078739;-1116106511;40;0;27772;25000;-2772;111.088;-11.088;8
-1116051530;-1116078739;40;0;27209;25000;-2209;108.836;-8.836;9
-1116024715;-1116051530;40;0;26815;25000;-1815;107.26;-7.26;10
-1115995567;-1116024715;40;0;29148;25000;-4148;116.592;-16.592;11
-1115967766;-1115995567;40;0;27801;25000;-2801;111.204;-11.204;12
-1115940124;-1115967766;40;0;27642;25000;-2642;110.568;-10.568;13
-1115912896;-1115940124;40;0;27228;25000;-2228;108.912;-8.912;14
-1115885698;-1115912896;40;0;27198;25000;-2198;108.792;-8.792;15
-1115857143;-1115885698;40;0;28555;25000;-3555;114.22;-14.22;16
-1115830800;-1115857143;40;0;26343;25000;-1343;105.372;-5.372;17
-1115803972;-1115830800;40;0;26828;25000;-1828;107.312;-7.312;18
-1115777449;-1115803972;40;0;26523;25000;-1523;106.092;-6.092;19
-1115750718;-1115777449;40;0;26731;25000;-1731;106.924;-6.924;20
-1115722448;-1115750718;40;0;28270;25000;-3270;113.08;-13.08;21
-1115693278;-1115722448;40;0;29170;25000;-4170;116.68;-16.68;22
-1115665050;-1115693278;40;0;28228;25000;-3228;112.912;-12.912;23
-1115636525;-1115665050;40;0;28525;25000;-3525;114.1;-14.1;24
-1115609411;-1115636525;40;0;27114;25000;-2114;108.456;-8.456;25
-1115582185;-1115609411;40;0;27226;25000;-2226;108.904;-8.904;26
-1115555548;-1115582185;40;0;26637;25000;-1637;106.548;-6.548;27
-1115527665;-1115555548;40;0;27883;25000;-2883;111.532;-11.532;28
-1115500066;-1115527665;40;0;27599;25000;-2599;110.396;-10.396;29
-1115473013;-1115500066;40;0;27053;25000;-2053;108.212;-8.212;30
-1115443412;-1115473013;40;0;29601;25000;-4601;118.404;-18.404;31
-1115415985;-1115443412;40;0;27427;25000;-2427;109.708;-9.708;32
-1115388606;-1115415985;40;0;27379;25000;-2379;109.516;-9.516;33
-1115356709;-1115388606;40;0;31897;25000;-6897;127.588;-27.588;34
-1115325815;-1115356709;40;0;30894;25000;-5894;123.576;-23.576;35
-1115293466;-1115325815;40;0;32349;25000;-7349;129.396;-29.396;36
-1115260241;-1115293466;40;0;33225;25000;-8225;132.9;-32.9;37
-1115232615;-1115260241;40;0;27626;25000;-2626;110.504;-10.504;38
-1115205585;-1115232615;40;0;27030;25000;-2030;108.12;-8.12;39
-1115178279;-1115205585;40;0;27306;25000;-2306;109.224;-9.224;0
-1115150905;-1115178279;40;0;27374;25000;-2374;109.496;-9.496;1
-1115122666;-1115150905;40;0;28239;25000;-3239;112.956;-12.956;2
-1115094510;-1115122666;40;0;28156;25000;-3156;112.624;-12.624;3
-1115066362;-1115094510;40;0;28148;25000;-3148;112.592;-12.592;4
-1115038895;-1115066362;40;0;27467;25000;-2467;109.868;-9.868;5
-1115011644;-1115038895;40;0;27251;25000;-2251;109.004;-9.004;6
-1114984758;-1115011644;40;0;26886;25000;-1886;107.544;-7.544;7
-1114956769;-1114984758;40;0;27989;25000;-2989;111.956;-11.956;8
-1114929237;-1114956769;40;0;27532;25000;-2532;110.128;-10.128;9
-1114902312;-1114929237;40;0;26925;25000;-1925;107.7;-7.7;10
-1114873740;-1114902312;40;0;28572;25000;-3572;114.288;-14.288;11
-1114845789;-1114873740;40;0;27951;25000;-2951;111.804;-11.804;12
-1114817502;-1114845789;40;0;28287;25000;-3287;113.148;-13.148;13
-1114789691;-1114817502;40;0;27811;25000;-2811;111.244;-11.244;14
-1114761272;-1114789691;40;0;28419;25000;-3419;113.676;-13.676;15
-1114733659;-1114761272;40;0;27613;25000;-2613;110.452;-10.452;16
-1114705188;-1114733659;40;0;28471;25000;-3471;113.884;-13.884;17
-1114676972;-1114705188;40;0;28216;25000;-3216;112.864;-12.864;18
-1114649279;-1114676972;40;0;27693;25000;-2693;110.772;-10.772;19
-1114620025;-1114649279;40;0;29254;25000;-4254;117.016;-17.016;20
-1114590206;-1114620025;40;0;29819;25000;-4819;119.276;-19.276;21
-1114561744;-1114590206;40;0;28462;25000;-3462;113.848;-13.848;22
-1114533736;-1114561744;40;0;28008;25000;-3008;112.032;-12.032;23
-1114506204;-1114533736;40;0;27532;25000;-2532;110.128;-10.128;24
-1114479262;-1114506204;40;0;26942;25000;-1942;107.768;-7.768;25
-1114451737;-1114479262;40;0;27525;25000;-2525;110.1;-10.1;26
-1114422302;-1114451737;40;0;29435;25000;-4435;117.74;-17.74;27
-1114393685;-1114422302;40;0;28617;25000;-3617;114.468;-14.468;28
-1114365548;-1114393685;40;0;28137;25000;-3137;112.548;-12.548;29
-1114338531;-1114365548;40;0;27017;25000;-2017;108.068;-8.068;30
-1114311023;-1114338531;40;0;27508;25000;-2508;110.032;-10.032;31
-1114284419;-1114311023;40;0;26604;25000;-1604;106.416;-6.416;32
-1114256346;-1114284419;40;0;28073;25000;-3073;112.292;-12.292;33
-1114228519;-1114256346;40;0;27827;25000;-2827;111.308;-11.308;34
-1114200969;-1114228519;40;0;27550;25000;-2550;110.2;-10.2;35
-1114173447;-1114200969;40;0;27522;25000;-2522;110.088;-10.088;36
-1114145126;-1114173447;40;0;28321;25000;-3321;113.284;-13.284;37
-1114115518;-1114145126;40;0;29608;25000;-4608;118.432;-18.432;38
-1114087162;-1114115518;40;0;28356;25000;-3356;113.424;-13.424;39
-1114056636;-1114087162;40;0;30526;25000;-5526;122.104;-22.104;0
-1114028472;-1114056636;40;0;28164;25000;-3164;112.656;-12.656;1
-1114000600;-1114028472;40;0;27872;25000;-2872;111.488;-11.488;2
-1113971140;-1114000600;40;0;29460;25000;-4460;117.84;-17.84;3
-1113942376;-1113971140;40;0;28764;25000;-3764;115.056;-15.056;4
-1113914909;-1113942376;40;0;27467;25000;-2467;109.868;-9.868;5
-1113886588;-1113914909;40;0;28321;25000;-3321;113.284;-13.284;6
-1113857192;-1113886588;40;0;29396;25000;-4396;117.584;-17.584;7
-1113827655;-1113857192;40;0;29537;25000;-4537;118.148;-18.148;8
-1113799958;-1113827655;40;0;27697;25000;-2697;110.788;-10.788;9
-1113768140;-1113799958;40;0;31818;25000;-6818;127.272;-27.272;10
-1113740152;-1113768140;40;0;27988;25000;-2988;111.952;-11.952;11
-1113712527;-1113740152;40;0;27625;25000;-2625;110.5;-10.5;12
-1113685941;-1113712527;40;0;26586;25000;-1586;106.344;-6.344;13
-1113655697;-1113685941;40;0;30244;25000;-5244;120.976;-20.976;14
-1113626070;-1113655697;40;0;29627;25000;-4627;118.508;-18.508;15
-1113596287;-1113626070;40;0;29783;25000;-4783;119.132;-19.132;16
-1113567206;-1113596287;40;0;29081;25000;-4081;116.324;-16.324;17
-1113539863;-1113567206;40;0;27343;25000;-2343;109.372;-9.372;18
-1113513584;-1113539863;40;0;26279;25000;-1279;105.116;-5.116;19
-1113485628;-1113513584;40;0;27956;25000;-2956;111.824;-11.824;20
-1113456799;-1113485628;40;0;28829;25000;-3829;115.316;-15.316;21
-1113430663;-1113456799;40;0;26136;25000;-1136;104.544;-4.544;22
-1113402166;-1113430663;40;0;28497;25000;-3497;113.988;-13.988;23
-1113375172;-1113402166;40;0;26994;25000;-1994;107.976;-7.976;24
-1113347953;-1113375172;40;0;27219;25000;-2219;108.876;-8.876;25
-1113318756;-1113347953;40;0;29197;25000;-4197;116.788;-16.788;26
-1113290167;-1113318756;40;0;28589;25000;-3589;114.356;-14.356;27
-1113262219;-1113290167;40;0;27948;25000;-2948;111.792;-11.792;28
-1113234508;-1113262219;40;0;27711;25000;-2711;110.844;-10.844;29
-1113207830;-1113234508;40;0;26678;25000;-1678;106.712;-6.712;30
-1113180595;-1113207830;40;0;27235;25000;-2235;108.94;-8.94;31
-1113152493;-1113180595;40;0;28102;25000;-3102;112.408;-12.408;32
-1113122390;-1113152493;40;0;30103;25000;-5103;120.412;-20.412;33
-1113093239;-1113122390;40;0;29151;25000;-4151;116.604;-16.604;34
-1113065171;-1113093239;40;0;28068;25000;-3068;112.272;-12.272;35
-1113035961;-1113065171;40;0;29210;25000;-4210;116.84;-16.84;36
-1113008079;-1113035961;40;0;27882;25000;-2882;111.528;-11.528;37
-1112980314;-1113008079;40;0;27765;25000;-2765;111.06;-11.06;38
-1112951573;-1112980314;40;0;28741;25000;-3741;114.964;-14.964;39
-1112924873;-1112951573;40;0;26700;25000;-1700;106.8;-6.8;0
-1112896451;-1112924873;40;0;28422;25000;-3422;113.688;-13.688;1
-1112868263;-1112896451;40;0;28188;25000;-3188;112.752;-12.752;2
-1112840795;-1112868263;40;0;27468;25000;-2468;109.872;-9.872;3
-1112814303;-1112840795;40;0;26492;25000;-1492;105.968;-5.968;4
-1112786463;-1112814303;40;0;27840;25000;-2840;111.36;-11.36;5
-1112758131;-1112786463;40;0;28332;25000;-3332;113.328;-13.328;6
-1112730880;-1112758131;40;0;27251;25000;-2251;109.004;-9.004;7
-1112702430;-1112730880;40;0;28450;25000;-3450;113.8;-13.8;8
-1112675322;-1112702430;40;0;27108;25000;-2108;108.432;-8.432;9
-1112647627;-1112675322;40;0;27695;25000;-2695;110.78;-10.78;10
-1112617766;-1112647627;40;0;29861;25000;-4861;119.444;-19.444;11
-1112590735;-1112617766;40;0;27031;25000;-2031;108.124;-8.124;12
-1112563779;-1112590735;40;0;26956;25000;-1956;107.824;-7.824;13
-1112537384;-1112563779;40;0;26395;25000;-1395;105.58;-5.58;14
-1112510819;-1112537384;40;0;26565;25000;-1565;106.26;-6.26;15
-1112482512;-1112510819;40;0;28307;25000;-3307;113.228;-13.228;16
-1112456026;-1112482512;40;0;26486;25000;-1486;105.944;-5.944;17
-1112428647;-1112456026;40;0;27379;25000;-2379;109.516;-9.516;18
-1112400254;-1112428647;40;0;28393;25000;-3393;113.572;-13.572;19
-1112372216;-1112400254;40;0;28038;25000;-3038;112.152;-12.152;20
-1112343441;-1112372216;40;0;28775;25000;-3775;115.1;-15.1;21
-1112316282;-1112343441;40;0;27159;25000;-2159;108.636;-8.636;22
-1112287505;-1112316282;40;0;28777;25000;-3777;115.108;-15.108;23
-1112259663;-1112287505;40;0;27842;25000;-2842;111.368;-11.368;24
-1112233052;-1112259663;40;0;26611;25000;-1611;106.444;-6.444;25
-1112204792;-1112233052;40;0;28260;25000;-3260;113.04;-13.04;26
-1112176928;-1112204792;40;0;27864;25000;-2864;111.456;-11.456;27
-1112150348;-1112176928;40;0;26580;25000;-1580;106.32;-6.32;28
-1112120878;-1112150348;40;0;29470;25000;-4470;117.88;-17.88;29
-1112092386;-1112120878;40;0;28492;25000;-3492;113.968;-13.968;30
-1112064085;-1112092386;40;0;28301;25000;-3301;113.204;-13.204;31
-1112037057;-1112064085;40;0;27028;25000;-2028;108.112;-8.112;32
-1112010084;-1112037057;40;0;26973;25000;-1973;107.892;-7.892;33
-1111981849;-1112010084;40;0;28235;25000;-3235;112.94;-12.94;34
-1111953977;-1111981849;40;0;27872;25000;-2872;111.488;-11.488;35
-1111926494;-1111953977;40;0;27483;25000;-2483;109.932;-9.932;36
-1111899912;-1111926494;40;0;26582;25000;-1582;106.328;-6.328;37
-1111873329;-1111899912;40;0;26583;25000;-1583;106.332;-6.332;38
-1111845448;-1111873329;40;0;27881;25000;-2881;111.524;-11.524;39
-1111817780;-1111845448;40;0;27668;25000;-2668;110.672;-10.672;0
-1111789986;-1111817780;40;0;27794;25000;-2794;111.176;-11.176;1
-1111763049;-1111789986;40;0;26937;25000;-1937;107.748;-7.748;2
-1111734331;-1111763049;40;0;28718;25000;-3718;114.872;-14.872;3
-1111706915;-1111734331;40;0;27416;25000;-2416;109.664;-9.664;4
-1111679104;-1111706915;40;0;27811;25000;-2811;111.244;-11.244;5
-1111650745;-1111679104;40;0;28359;25000;-3359;113.436;-13.436;6
-1111623374;-1111650745;40;0;27371;25000;-2371;109.484;-9.484;7
-1111593995;-1111623374;40;0;29379;25000;-4379;117.516;-17.516;8
-1111565719;-1111593995;40;0;28276;25000;-3276;113.104;-13.104;9
-1111537443;-1111565719;40;0;28276;25000;-3276;113.104;-13.104;10
-1111510331;-1111537443;40;0;27112;25000;-2112;108.448;-8.448;11
-1111482873;-1111510331;40;0;27458;25000;-2458;109.832;-9.832;12
-1111455685;-1111482873;40;0;27188;25000;-2188;108.752;-8.752;13
-1111428513;-1111455685;40;0;27172;25000;-2172;108.688;-8.688;14
-1111401128;-1111428513;40;0;27385;25000;-2385;109.54;-9.54;15
-1111373881;-1111401128;40;0;27247;25000;-2247;108.988;-8.988;16
-1111345509;-1111373881;40;0;28372;25000;-3372;113.488;-13.488;17
-1111318066;-1111345509;40;0;27443;25000;-2443;109.772;-9.772;18
-1111291754;-1111318066;40;0;26312;25000;-1312;105.248;-5.248;19
-1111264339;-1111291754;40;0;27415;25000;-2415;109.66;-9.66;20
-1111238007;-1111264339;40;0;26332;25000;-1332;105.328;-5.328;21
-1111210883;-1111238007;40;0;27124;25000;-2124;108.496;-8.496;22
-1111183671;-1111210883;40;0;27212;25000;-2212;108.848;-8.848;23
-1111156388;-1111183671;40;0;27283;25000;-2283;109.132;-9.132;24
-1111129430;-1111156388;40;0;26958;25000;-1958;107.832;-7.832;25
-1111101647;-1111129430;40;0;27783;25000;-2783;111.132;-11.132;26
-1111074478;-1111101647;40;0;27169;25000;-2169;108.676;-8.676;27
-1111045837;-1111074478;40;0;28641;25000;-3641;114.564;-14.564;28
-1111016978;-1111045837;40;0;28859;25000;-3859;115.436;-15.436;29
-1110989748;-1111016978;40;0;27230;25000;-2230;108.92;-8.92;30
-1110962482;-1110989748;40;0;27266;25000;-2266;109.064;-9.064;31
-1110935167;-1110962482;40;0;27315;25000;-2315;109.26;-9.26;32
-1110908473;-1110935167;40;0;26694;25000;-1694;106.776;-6.776;33
-1110881034;-1110908473;40;0;27439;25000;-2439;109.756;-9.756;34
-1110854687;-1110881034;40;0;26347;25000;-1347;105.388;-5.388;35
-1110827440;-1110854687;40;0;27247;25000;-2247;108.988;-8.988;36
-1110799921;-1110827440;40;0;27519;25000;-2519;110.076;-10.076;37
-1110772697;-1110799921;40;0;27224;25000;-2224;108.896;-8.896;38
-1110745023;-1110772697;40;0;27674;25000;-2674;110.696;-10.696;39
-1110714947;-1110745023;40;0;30076;25000;-5076;120.304;-20.304;0
-1110687375;-1110714947;40;0;27572;25000;-2572;110.288;-10.288;1
-1110658076;-1110687375;40;0;29299;25000;-4299;117.196;-17.196;2
-1110631602;-1110658076;40;0;26474;25000;-1474;105.896;-5.896;3
-1110603919;-1110631602;40;0;27683;25000;-2683;110.732;-10.732;4
-1110576400;-1110603919;40;0;27519;25000;-2519;110.076;-10.076;5
-1110545735;-1110576400;40;0;30665;25000;-5665;122.66;-22.66;6
-1110515351;-1110545735;40;0;30384;25000;-5384;121.536;-21.536;7
-1110488576;-1110515351;40;0;26775;25000;-1775;107.1;-7.1;8
-1110461566;-1110488576;40;0;27010;25000;-2010;108.04;-8.04;9
-1110434771;-1110461566;40;0;26795;25000;-1795;107.18;-7.18;10
-1110407532;-1110434771;40;0;27239;25000;-2239;108.956;-8.956;11
-1110380272;-1110407532;40;0;27260;25000;-2260;109.04;-9.04;12
-1110352054;-1110380272;40;0;28218;25000;-3218;112.872;-12.872;13
-1110324581;-1110352054;40;0;27473;25000;-2473;109.892;-9.892;14
