timestamp_current_cycle;timestamp_last_cycle;freq;last_wait_time;time_consumption_current;nominal_duration;waiting_time_current;percentage_load_current_slice;percentage_waiting_current_slice;cycle_counter
-1114843769;-1114864311;50;19124;1418;20000;18582;7.09;92.91;49
-1114824231;-1114843769;50;18582;956;20000;19044;4.78;95.22;0
-1114804444;-1114824231;50;19044;743;20000;19257;3.715;96.285;1
-1114784434;-1114804444;50;19257;753;20000;19247;3.765;96.235;2
-1114764538;-1114784434;50;19247;649;20000;19351;3.245;96.755;3
-1114744277;-1114764538;50;19351;910;20000;19090;4.55;95.45;4
-1114724508;-1114744277;50;19090;679;20000;19321;3.395;96.605;5
-1114704466;-1114724508;50;19321;721;20000;19279;3.605;96.395;6
-1114684553;-1114704466;50;19279;634;20000;19366;3.17;96.83;7
-1114664581;-1114684553;50;19366;606;20000;19394;3.03;96.97;8
-1114644270;-1114664581;50;19394;917;20000;19083;4.585;95.415;9
-1114624478;-1114644270;50;19083;709;20000;19291;3.545;96.455;10
-1114604544;-1114624478;50;19291;643;20000;19357;3.215;96.785;11
-1114584389;-1114604544;50;19357;798;20000;19202;3.99;96.01;12
-1114564550;-1114584389;50;19202;637;20000;19363;3.185;96.815;13
-1114544297;-1114564550;50;19363;890;20000;19110;4.45;95.55;14
-1114524512;-1114544297;50;19110;675;20000;19325;3.375;96.625;15
-1114504386;-1114524512;50;19325;801;20000;19199;4.005;95.995;16
-1114484547;-1114504386;50;19199;640;20000;19360;3.2;96.8;17
-1114464582;-1114484547;50;19360;605;20000;19395;3.025;96.975;18
-1114444268;-1114464582;50;19395;919;20000;19081;4.595;95.405;19
-1114424514;-1114444268;50;19081;673;20000;19327;3.365;96.635;20
-1114404579;-1114424514;50;19327;608;20000;19392;3.04;96.96;21
-1114384534;-1114404579;50;19392;653;20000;19347;3.265;96.735;22
-1114364363;-1114384534;50;19347;824;20000;19176;4.12;95.88;23
-1114344277;-1114364363;50;19176;910;20000;19090;4.55;95.45;24
-1114324520;-1114344277;50;19090;667;20000;19333;3.335;96.665;25
-1114304442;-1114324520;50;19333;745;20000;19255;3.725;96.275;26
-1114284098;-1114304442;50;19255;1089;20000;18911;5.445;94.555;27
-1114264564;-1114284098;50;18911;623;20000;19377;3.115;96.885;28
-1114244177;-1114264564;50;19377;1010;20000;18990;5.05;94.95;29
-1114224364;-1114244177;50;18990;823;20000;19177;4.115;95.885;30
-1114204543;-1114224364;50;19177;644;20000;19356;3.22;96.78;31
-1114184538;-1114204543;50;19356;649;20000;19351;3.245;96.755;32
-1114164437;-1114184538;50;19351;750;20000;19250;3.75;96.25;33
-1114144111;-1114164437;50;19250;1076;20000;18924;5.38;94.62;34
-1114124335;-1114144111;50;18924;852;20000;19148;4.26;95.74;35
-1114104439;-1114124335;50;19148;748;20000;19252;3.74;96.26;36
-1114084054;-1114104439;50;19252;1133;20000;18867;5.665;94.335;37
-1114064423;-1114084054;50;18867;764;20000;19236;3.82;96.18;38
-1114043793;-1114064423;50;19236;1394;20000;18606;6.97;93.03;39
-1114024249;-1114043793;50;18606;938;20000;19062;4.69;95.31;40
-1114004382;-1114024249;50;19062;805;20000;19195;4.025;95.975;41
-1113984370;-1114004382;50;19195;817;20000;19183;4.085;95.915;42
-1113964302;-1113984370;50;19183;885;20000;19115;4.425;95.575;43
-1113944236;-1113964302;50;19115;951;20000;19049;4.755;95.245;44
-1113924345;-1113944236;50;19049;842;20000;19158;4.21;95.79;45
-1113904436;-1113924345;50;19158;751;20000;19249;3.755;96.245;46
-1113883477;-1113904436;50;19249;1710;20000;18290;8.55;91.45;47
-1113864445;-1113883477;50;18290;742;20000;19258;3.71;96.29;48
-1113843590;-1113864445;50;19258;1597;20000;18403;7.985;92.015;49
-1113824237;-1113843590;50;18403;950;20000;19050;4.75;95.25;0
-1113804201;-1113824237;50;19050;986;20000;19014;4.93;95.07;1
-1113784457;-1113804201;50;19014;730;20000;19270;3.65;96.35;2
-1113764271;-1113784457;50;19270;916;20000;19084;4.58;95.42;3
-1113744129;-1113764271;50;19084;1058;20000;18942;5.29;94.71;4
-1113724358;-1113744129;50;18942;829;20000;19171;4.145;95.855;5
-1113704429;-1113724358;50;19171;758;20000;19242;3.79;96.21;6
-1113683380;-1113704429;50;19242;1807;20000;18193;9.035;90.965;7
-1113664445;-1113683380;50;18193;742;20000;19258;3.71;96.29;8
-1113643258;-1113664445;50;19258;1929;20000;18071;9.645;90.355;9
-1113624016;-1113643258;50;18071;1171;20000;18829;5.855;94.145;10
-1113604398;-1113624016;50;18829;789;20000;19211;3.945;96.055;11
-1113584460;-1113604398;50;19211;727;20000;19273;3.635;96.365;12
-1113563868;-1113584460;50;19273;1319;20000;18681;6.595;93.405;13
-1113543643;-1113563868;50;18681;1544;20000;18456;7.72;92.28;14
-1113524022;-1113543643;50;18456;1165;20000;18835;5.825;94.175;15
-1113504028;-1113524022;50;18835;1159;20000;18841;5.795;94.205;16
-1113482748;-1113504028;50;18841;2439;20000;17561;12.195;87.805;17
-1113463534;-1113482748;50;17561;1653;20000;18347;8.265;91.735;18
-1113443548;-1113463534;50;18347;1639;20000;18361;8.195;91.805;19
-1113424195;-1113443548;50;18361;992;20000;19008;4.96;95.04;20
-1113404413;-1113424195;50;19008;774;20000;19226;3.87;96.13;21
-1113384284;-1113404413;50;19226;903;20000;19097;4.515;95.485;22
-1113364455;-1113384284;50;19097;732;20000;19268;3.66;96.34;23
-1113343989;-1113364455;50;19268;1198;20000;18802;5.99;94.01;24
-1113324411;-1113343989;50;18802;776;20000;19224;3.88;96.12;25
-1113304430;-1113324411;50;19224;757;20000;19243;3.785;96.215;26
-1113284087;-1113304430;50;19243;1100;20000;18900;5.5;94.5;27
-1113264350;-1113284087;50;18900;837;20000;19163;4.185;95.815;28
-1113243600;-1113264350;50;19163;1587;20000;18413;7.935;92.065;29
-1113224040;-1113243600;50;18413;1147;20000;18853;5.735;94.265;30
-1113203925;-1113224040;50;18853;1262;20000;18738;6.31;93.69;31
-1113183912;-1113203925;50;18738;1275;20000;18725;6.375;93.625;32
-1113164462;-1113183912;50;18725;725;20000;19275;3.625;96.375;33
-1113143988;-1113164462;50;19275;1199;20000;18801;5.995;94.005;34
-1113124431;-1113143988;50;18801;756;20000;19244;3.78;96.22;35
-1113104453;-1113124431;50;19244;734;20000;19266;3.67;96.33;36
-1113084446;-1113104453;50;19266;741;20000;19259;3.705;96.295;37
-1113064047;-1113084446;50;19259;1140;20000;18860;5.7;94.3;38
-1113044044;-1113064047;50;18860;1143;20000;18857;5.715;94.285;39
-1113024342;-1113044044;50;18857;845;20000;19155;4.225;95.775;40
-1113004235;-1113024342;50;19155;952;20000;19048;4.76;95.24;41
-1112984406;-1113004235;50;19048;781;20000;19219;3.905;96.095;42
-1112964432;-1112984406;50;19219;755;20000;19245;3.775;96.225;43
-1112944382;-1112964432;50;19245;805;20000;19195;4.025;95.975;44
-1112924382;-1112944382;50;19195;805;20000;19195;4.025;95.975;45
-1112904411;-1112924382;50;19195;776;20000;19224;3.88;96.12;46
-1112884277;-1112904411;50;19224;910;20000;19090;4.55;95.45;47
-1112864035;-1112884277;50;19090;1152;20000;18848;5.76;94.24;48
-1112843466;-1112864035;50;18848;1721;20000;18279;8.605;91.395;49
-1112824066;-1112843466;50;18279;1121;20000;18879;5.605;94.395;0
-1112804303;-1112824066;50;18879;884;20000;19116;4.42;95.58;1
-1112784323;-1112804303;50;19116;864;20000;19136;4.32;95.68;2
-1112764436;-1112784323;50;19136;751;20000;19249;3.755;96.245;3
-1112744272;-1112764436;50;19249;915;20000;19085;4.575;95.425;4
-1112723374;-1112744272;50;19085;1813;20000;18187;9.065;90.935;5
-1112704259;-1112723374;50;18187;928;20000;19072;4.64;95.36;6
-1112684207;-1112704259;50;19072;980;20000;19020;4.9;95.1;7
-1112664464;-1112684207;50;19020;723;20000;19277;3.615;96.385;8
-1112643959;-1112664464;50;19277;1228;20000;18772;6.14;93.86;9
-1112624362;-1112643959;50;18772;825;20000;19175;4.125;95.875;10
-1112604232;-1112624362;50;19175;955;20000;19045;4.775;95.225;11
-1112584169;-1112604232;50;19045;1018;20000;18982;5.09;94.91;12
-1112563894;-1112584169;50;18982;1293;20000;18707;6.465;93.535;13
-1112543859;-1112563894;50;18707;1328;20000;18672;6.64;93.36;14
-1112523954;-1112543859;50;18672;1233;20000;18767;6.165;93.835;15
-1112503984;-1112523954;50;18767;1203;20000;18797;6.015;93.985;16
-1112483672;-1112503984;50;18797;1515;20000;18485;7.575;92.425;17
-1112464044;-1112483672;50;18485;1143;20000;18857;5.715;94.285;18
-1112443959;-1112464044;50;18857;1228;20000;18772;6.14;93.86;19
-1112424187;-1112443959;50;18772;1000;20000;19000;5;95;20
-1112404440;-1112424187;50;19000;747;20000;19253;3.735;96.265;21
-1112384493;-1112404440;50;19253;694;20000;19306;3.47;96.53;22
-1112364211;-1112384493;50;19306;976;20000;19024;4.88;95.12;23
-1112343941;-1112364211;50;19024;1246;20000;18754;6.23;93.77;24
-1112324451;-1112343941;50;18754;736;20000;19264;3.68;96.32;25
-1112304468;-1112324451;50;19264;719;20000;19281;3.595;96.405;26
-1112284236;-1112304468;50;19281;951;20000;19049;4.755;95.245;27
-1112264415;-1112284236;50;19049;772;20000;19228;3.86;96.14;28
-1112241851;-1112264415;50;19228;3336;20000;16664;16.68;83.32;29
-1112223893;-1112241851;50;16664;1294;20000;18706;6.47;93.53;30
-1112203398;-1112223893;50;18706;1789;20000;18211;8.945;91.055;31
-1112184009;-1112203398;50;18211;1178;20000;18822;5.89;94.11;32
-1112163924;-1112184009;50;18822;1263;20000;18737;6.315;93.685;33
-1112141498;-1112163924;50;18737;3689;20000;16311;18.445;81.555;34
-1112124446;-1112141498;50;16311;741;20000;19259;3.705;96.295;35
-1112104466;-1112124446;50;19259;721;20000;19279;3.605;96.395;36
-1112084330;-1112104466;50;19279;857;20000;19143;4.285;95.715;37
-1112064459;-1112084330;50;19143;728;20000;19272;3.64;96.36;38
-1112044254;-1112064459;50;19272;933;20000;19067;4.665;95.335;39
-1112024220;-1112044254;50;19067;967;20000;19033;4.835;95.165;40
-1112004022;-1112024220;50;19033;1165;20000;18835;5.825;94.175;41
-1111984042;-1112004022;50;18835;1145;20000;18855;5.725;94.275;42
-1111964455;-1111984042;50;18855;732;20000;19268;3.66;96.34;43
-1111944390;-1111964455;50;19268;797;20000;19203;3.985;96.015;44
-1111924268;-1111944390;50;19203;919;20000;19081;4.595;95.405;45
-1111904445;-1111924268;50;19081;742;20000;19258;3.71;96.29;46
-1111884453;-1111904445;50;19258;734;20000;19266;3.67;96.33;47
-1111864325;-1111884453;50;19266;862;20000;19138;4.31;95.69;48
-1111843940;-1111864325;50;19138;1247;20000;18753;6.235;93.765;49
-1111824417;-1111843940;50;18753;770;20000;19230;3.85;96.15;0
-1111803224;-1111824417;50;19230;1963;20000;18037;9.815;90.185;1
-1111783835;-1111803224;50;18037;1352;20000;18648;6.76;93.24;2
-1111764471;-1111783835;50;18648;716;20000;19284;3.58;96.42;3
-1111744346;-1111764471;50;19284;841;20000;19159;4.205;95.795;4
-1111724408;-1111744346;50;19159;779;20000;19221;3.895;96.105;5
-1111704273;-1111724408;50;19221;914;20000;19086;4.57;95.43;6
-1111684441;-1111704273;50;19086;746;20000;19254;3.73;96.27;7
-1111664462;-1111684441;50;19254;725;20000;19275;3.625;96.375;8
-1111644181;-1111664462;50;19275;1006;20000;18994;5.03;94.97;9
-1111624351;-1111644181;50;18994;836;20000;19164;4.18;95.82;10
-1111604459;-1111624351;50;19164;728;20000;19272;3.64;96.36;11
-1111584454;-1111604459;50;19272;733;20000;19267;3.665;96.335;12
-1111564262;-1111584454;50;19267;925;20000;19075;4.625;95.375;13
-1111544265;-1111564262;50;19075;922;20000;19078;4.61;95.39;14
-1111523619;-1111544265;50;19078;1568;20000;18432;7.84;92.16;15
-1111503840;-1111523619;50;18432;1347;20000;18653;6.735;93.265;16
-1111483977;-1111503840;50;18653;1210;20000;18790;6.05;93.95;17
-1111464268;-1111483977;50;18790;919;20000;19081;4.595;95.405;18
-1111443931;-1111464268;50;19081;1256;20000;18744;6.28;93.72;19
-1111424232;-1111443931;50;18744;955;20000;19045;4.775;95.225;20
-1111404337;-1111424232;50;19045;850;20000;19150;4.25;95.75;21
-1111384458;-1111404337;50;19150;729;20000;19271;3.645;96.355;22
-1111364477;-1111384458;50;19271;710;20000;19290;3.55;96.45;23
-1111344151;-1111364477;50;19290;1036;20000;18964;5.18;94.82;24
-1111323360;-1111344151;50;18964;1827;20000;18173;9.135;90.865;25
-1111304399;-1111323360;50;18173;788;20000;19212;3.94;96.06;26
-1111284288;-1111304399;50;19212;899;20000;19101;4.495;95.505;27
-1111264435;-1111284288;50;19101;752;20000;19248;3.76;96.24;28
-1111244299;-1111264435;50;19248;888;20000;19112;4.44;95.56;29
-1111224426;-1111244299;50;19112;761;20000;19239;3.805;96.195;30
-1111204360;-1111224426;50;19239;827;20000;19173;4.135;95.865;31
-1111184461;-1111204360;50;19173;726;20000;19274;3.63;96.37;32
-1111164472;-1111184461;50;19274;715;20000;19285;3.575;96.425;33
-1111144157;-1111164472;50;19285;1030;20000;18970;5.15;94.85;34
-1111124157;-1111144157;50;18970;1030;20000;18970;5.15;94.85;35
-1111104245;-1111124157;50;18970;942;20000;19058;4.71;95.29;36
-1111084280;-1111104245;50;19058;907;20000;19093;4.535;95.465;37
-1111064473;-1111084280;50;19093;714;20000;19286;3.57;96.43;38
-1111044094;-1111064473;50;19286;1093;20000;18907;5.465;94.535;39
-1111024400;-1111044094;50;18907;787;20000;19213;3.935;96.065;40
-1111004453;-1111024400;50;19213;734;20000;19266;3.67;96.33;41
-1110984318;-1111004453;50;19266;869;20000;19131;4.345;95.655;42
-1110964420;-1110984318;50;19131;767;20000;19233;3.835;96.165;43
-1110944381;-1110964420;50;19233;806;20000;19194;4.03;95.97;44
-1110924426;-1110944381;50;19194;761;20000;19239;3.805;96.195;45
-1110903745;-1110924426;50;19239;1442;20000;18558;7.21;92.79;46
-1110883890;-1110903745;50;18558;1297;20000;18703;6.485;93.515;47
-1110864293;-1110883890;50;18703;894;20000;19106;4.47;95.53;48
-1110843094;-1110864293;50;19106;2093;20000;17907;10.465;89.535;49
-1110823749;-1110843094;50;17907;1438;20000;18562;7.19;92.81;0
-1110803560;-1110823749;50;18562;1627;20000;18373;8.135;91.865;1
-1110784055;-1110803560;50;18373;1132;20000;18868;5.66;94.34;2
-1110764050;-1110784055;50;18868;1137;20000;18863;5.685;94.315;3
-1110743671;-1110764050;50;18863;1516;20000;18484;7.58;92.42;4
-1110724426;-1110743671;50;18484;761;20000;19239;3.805;96.195;5
-1110704448;-1110724426;50;19239;739;20000;19261;3.695;96.305;6
-1110684282;-1110704448;50;19261;905;20000;19095;4.525;95.475;7
-1110664429;-1110684282;50;19095;758;20000;19242;3.79;96.21;8
-1110643537;-1110664429;50;19242;1650;20000;18350;8.25;91.75;9
-1110624326;-1110643537;50;18350;861;20000;19139;4.305;95.695;10
-1110604418;-1110624326;50;19139;769;20000;19231;3.845;96.155;11
-1110584477;-1110604418;50;19231;710;20000;19290;3.55;96.45;12
-1110564474;-1110584477;50;19290;713;20000;19287;3.565;96.435;13
-1110544008;-1110564474;50;19287;1179;20000;18821;5.895;94.105;14
-1110524361;-1110544008;50;18821;826;20000;19174;4.13;95.87;15
-1110504437;-1110524361;50;19174;750;20000;19250;3.75;96.25;16
-1110484332;-1110504437;50;19250;855;20000;19145;4.275;95.725;17
-1110464451;-1110484332;50;19145;736;20000;19264;3.68;96.32;18
-1110444276;-1110464451;50;19264;911;20000;19089;4.555;95.445;19
-1110424292;-1110444276;50;19089;895;20000;19105;4.475;95.525;20
-1110404226;-1110424292;50;19105;961;20000;19039;4.805;95.195;21
-1110384451;-1110404226;50;19039;736;20000;19264;3.68;96.32;22
-1110364480;-1110384451;50;19264;707;20000;19293;3.535;96.465;23
-1110343041;-1110364480;50;19293;2146;20000;17854;10.73;89.27;24
-1110323953;-1110343041;50;17854;1234;20000;18766;6.17;93.83;25
-1110304477;-1110323953;50;18766;710;20000;19290;3.55;96.45;26
-1110284467;-1110304477;50;19290;720;20000;19280;3.6;96.4;27
-1110264290;-1110284467;50;19280;897;20000;19103;4.485;95.515;28
-1110244159;-1110264290;50;19103;1028;20000;18972;5.14;94.86;29
-1110224438;-1110244159;50;18972;749;20000;19251;3.745;96.255;30
-1110204312;-1110224438;50;19251;875;20000;19125;4.375;95.625;31
-1110184387;-1110204312;50;19125;800;20000;19200;4;96;32
-1110164482;-1110184387;50;19200;705;20000;19295;3.525;96.475;33
-1110144251;-1110164482;50;19295;936;20000;19064;4.68;95.32;34
-1110124295;-1110144251;50;19064;892;20000;19108;4.46;95.54;35
-1110104435;-1110124295;50;19108;752;20000;19248;3.76;96.24;36
-1110084433;-1110104435;50;19248;754;20000;19246;3.77;96.23;37
-1110064445;-1110084433;50;19246;742;20000;19258;3.71;96.29;38
-1110043508;-1110064445;50;19258;1679;20000;18321;8.395;91.605;39
-1110024453;-1110043508;50;18321;734;20000;19266;3.67;96.33;40
-1110004487;-1110024453;50;19266;700;20000;19300;3.5;96.5;41
-1109984352;-1110004487;50;19300;835;20000;19165;4.175;95.825;42
-1109964455;-1109984352;50;19165;732;20000;19268;3.66;96.34;43
-1109944404;-1109964455;50;19268;783;20000;19217;3.915;96.085;44
-1109924424;-1109944404;50;19217;763;20000;19237;3.815;96.185;45
-1109904277;-1109924424;50;19237;910;20000;19090;4.55;95.45;46
-1109884415;-1109904277;50;19090;772;20000;19228;3.86;96.14;47
-1109864493;-1109884415;50;19228;694;20000;19306;3.47;96.53;48
-1109843818;-1109864493;50;19306;1369;20000;18631;6.845;93.155;49
-1109824339;-1109843818;50;18631;848;20000;19152;4.24;95.76;0
-1109803535;-1109824339;50;19152;1652;20000;18348;8.26;91.74;1
-1109784288;-1109803535;50;18348;899;20000;19101;4.495;95.505;2
-1109764159;-1109784288;50;19101;1028;20000;18972;5.14;94.86;3
-1109744319;-1109764159;50;18972;868;20000;19132;4.34;95.66;4
-1109724448;-1109744319;50;19132;739;20000;19261;3.695;96.305;5
-1109704478;-1109724448;50;19261;709;20000;19291;3.545;96.455;6
-1109684358;-1109704478;50;19291;829;20000;19171;4.145;95.855;7
-1109664449;-1109684358;50;19171;738;20000;19262;3.69;96.31;8
-1109644387;-1109664449;50;19262;800;20000;19200;4;96;9
-1109623876;-1109644387;50;19200;1311;20000;18689;6.555;93.445;10
-1109604250;-1109623876;50;18689;937;20000;19063;4.685;95.315;11
-1109584269;-1109604250;50;19063;918;20000;19082;4.59;95.41;12
-1109564277;-1109584269;50;19082;910;20000;19090;4.55;95.45;13
-1109543278;-1109564277;50;19090;1909;20000;18091;9.545;90.455;14
-1109523974;-1109543278;50;18091;1213;20000;18787;6.065;93.935;15
-1109504198;-1109523974;50;18787;989;20000;19011;4.945;95.055;16
-1109484423;-1109504198;50;19011;764;20000;19236;3.82;96.18;17
-1109463986;-1109484423;50;19236;1201;20000;18799;6.005;93.995;18
-1109444201;-1109463986;50;18799;986;20000;19014;4.93;95.07;19
-1109424445;-1109444201;50;19014;742;20000;19258;3.71;96.29;20
-1109404408;-1109424445;50;19258;779;20000;19221;3.895;96.105;21
-1109384394;-1109404408;50;19221;793;20000;19207;3.965;96.035;22
-1109364500;-1109384394;50;19207;687;20000;19313;3.435;96.565;23
-1109344342;-1109364500;50;19313;845;20000;19155;4.225;95.775;24
-1109324242;-1109344342;50;19155;945;20000;19055;4.725;95.275;25
-1109304194;-1109324242;50;19055;993;20000;19007;4.965;95.035;26
-1109282935;-1109304194;50;19007;2252;20000;17748;11.26;88.74;27
-1109264031;-1109282935;50;17748;1156;20000;18844;5.78;94.22;28
-1109243760;-1109264031;50;18844;1427;20000;18573;7.135;92.865;29
-1109223772;-1109243760;50;18573;1415;20000;18585;7.075;92.925;30
-1109204042;-1109223772;50;18585;1145;20000;18855;5.725;94.275;31
-1109184030;-1109204042;50;18855;1157;20000;18843;5.785;94.215;32
-1109164075;-1109184030;50;18843;1112;20000;18888;5.56;94.44;33
-1109143691;-1109164075;50;18888;1496;20000;18504;7.48;92.52;34
-1109123209;-1109143691;50;18504;1978;20000;18022;9.89;90.11;35
-1109103731;-1109123209;50;18022;1456;20000;18544;7.28;92.72;36
-1109084005;-1109103731;50;18544;1182;20000;18818;5.91;94.09;37
-1109064480;-1109084005;50;18818;707;20000;19293;3.535;96.465;38
-1109044208;-1109064480;50;19293;979;20000;19021;4.895;95.105;39
-1109024255;-1109044208;50;19021;932;20000;19068;4.66;95.34;40
-1109004304;-1109024255;50;19068;883;20000;19117;4.415;95.585;41
-1108984473;-1109004304;50;19117;714;20000;19286;3.57;96.43;42
-1108964339;-1108984473;50;19286;848;20000;19152;4.24;95.76;43
-1108944358;-1108964339;50;19152;829;20000;19171;4.145;95.855;44
-1108924445;-1108944358;50;19171;742;20000;19258;3.71;96.29;45
-1108902974;-1108924445;50;19258;2213;20000;17787;11.065;88.935;46
-1108884267;-1108902974;50;17787;920;20000;19080;4.6;95.4;47
-1108864428;-1108884267;50;19080;759;20000;19241;3.795;96.205;48
-1108844336;-1108864428;50;19241;851;20000;19149;4.255;95.745;49
-1108821131;-1108844336;50;19149;4056;20000;15944;20.28;79.72;0
-1108803766;-1108821131;50;15944;1421;20000;18579;7.105;92.895;1
-1108783935;-1108803766;50;18579;1252;20000;18748;6.26;93.74;2
-1108764279;-1108783935;50;18748;908;20000;19092;4.54;95.46;3
-1108744122;-1108764279;50;19092;1065;20000;18935;5.325;94.675;4
-1108724413;-1108744122;50;18935;774;20000;19226;3.87;96.13;5
-1108704469;-1108724413;50;19226;718;20000;19282;3.59;96.41;6
-1108683760;-1108704469;50;19282;1427;20000;18573;7.135;92.865;7
-1108663951;-1108683760;50;18573;1236;20000;18764;6.18;93.82;8
-1108642433;-1108663951;50;18764;2754;20000;17246;13.77;86.23;9
-1108624211;-1108642433;50;17246;976;20000;19024;4.88;95.12;10
-1108602936;-1108624211;50;19024;2251;20000;17749;11.255;88.745;11
-1108584174;-1108602936;50;17749;1013;20000;18987;5.065;94.935;12
-1108564478;-1108584174;50;18987;709;20000;19291;3.545;96.455;13
-1108543451;-1108564478;50;19291;1736;20000;18264;8.68;91.32;14
-1108524136;-1108543451;50;18264;1051;20000;18949;5.255;94.745;15
-1108503929;-1108524136;50;18949;1258;20000;18742;6.29;93.71;16
-1108483813;-1108503929;50;18742;1374;20000;18626;6.87;93.13;17
-1108464219;-1108483813;50;18626;968;20000;19032;4.84;95.16;18
-1108443791;-1108464219;50;19032;1396;20000;18604;6.98;93.02;19
-1108424413;-1108443791;50;18604;774;20000;19226;3.87;96.13;20
-1108404139;-1108424413;50;19226;1048;20000;18952;5.24;94.76;21
-1108384419;-1108404139;50;18952;768;20000;19232;3.84;96.16;22
-1108364473;-1108384419;50;19232;714;20000;19286;3.57;96.43;23
-1108344297;-1108364473;50;19286;890;20000;19110;4.45;95.55;24
-1108324424;-1108344297;50;19110;763;20000;19237;3.815;96.185;25
-1108304476;-1108324424;50;19237;711;20000;19289;3.555;96.445;26
-1108284396;-1108304476;50;19289;791;20000;19209;3.955;96.045;27
-1108264415;-1108284396;50;19209;772;20000;19228;3.86;96.14;28
-1108244131;-1108264415;50;19228;1056;20000;18944;5.28;94.72;29
-1108224366;-1108244131;50;18944;821;20000;19179;4.105;95.895;30
-1108203638;-1108224366;50;19179;1549;20000;18451;7.745;92.255;31
-1108184411;-1108203638;50;18451;776;20000;19224;3.88;96.12;32
-1108164310;-1108184411;50;19224;877;20000;19123;4.385;95.615;33
-1108143829;-1108164310;50;19123;1358;20000;18642;6.79;93.21;34
-1108123007;-1108143829;50;18642;2180;20000;17820;10.9;89.1;35
-1108104219;-1108123007;50;17820;968;20000;19032;4.84;95.16;36
-1108084248;-1108104219;50;19032;939;20000;19061;4.695;95.305;37
-1108064301;-1108084248;50;19061;886;20000;19114;4.43;95.57;38
-1108044224;-1108064301;50;19114;963;20000;19037;4.815;95.185;39
-1108024382;-1108044224;50;19037;805;20000;19195;4.025;95.975;40
-1108004263;-1108024382;50;19195;924;20000;19076;4.62;95.38;41
-1107984240;-1108004263;50;19076;947;20000;19053;4.735;95.265;42
-1107964205;-1107984240;50;19053;982;20000;19018;4.91;95.09;43
-1107943283;-1107964205;50;19018;1904;20000;18096;9.52;90.48;44
-1107923329;-1107943283;50;18096;1858;20000;18142;9.29;90.71;45
-1107903772;-1107923329;50;18142;1415;20000;18585;7.075;92.925;46
-1107884139;-1107903772;50;18585;1048;20000;18952;5.24;94.76;47
-1107864464;-1107884139;50;18952;723;20000;19277;3.615;96.385;48
-1107844088;-1107864464;50;19277;1099;20000;18901;5.495;94.505;49
-1107824449;-1107844088;50;18901;738;20000;19262;3.69;96.31;0
-1107804324;-1107824449;50;19262;863;20000;19137;4.315;95.685;1
-1107784064;-1107804324;50;19137;1123;20000;18877;5.615;94.385;2
-1107764233;-1107784064;50;18877;954;20000;19046;4.77;95.23;3
-1107744097;-1107764233;50;19046;1090;20000;18910;5.45;94.55;4
-1107724251;-1107744097;50;18910;936;20000;19064;4.68;95.32;5
-1107703974;-1107724251;50;19064;1213;20000;18787;6.065;93.935;6
-1107683934;-1107703974;50;18787;1253;20000;18747;6.265;93.735;7
-1107664059;-1107683934;50;18747;1128;20000;18872;5.64;94.36;8
-1107643587;-1107664059;50;18872;1600;20000;18400;8;92;9
-1107623675;-1107643587;50;18400;1512;20000;18488;7.56;92.44;10
-1107604104;-1107623675;50;18488;1083;20000;18917;5.415;94.585;11
-1107584198;-1107604104;50;18917;989;20000;19011;4.945;95.055;12
-1107563842;-1107584198;50;19011;1345;20000;18655;6.725;93.275;13
-1107543761;-1107563842;50;18655;1426;20000;18574;7.13;92.87;14
-1107524064;-1107543761;50;18574;1123;20000;18877;5.615;94.385;15
-1107504057;-1107524064;50;18877;1130;20000;18870;5.65;94.35;16
-1107483879;-1107504057;50;18870;1308;20000;18692;6.54;93.46;17
-1107464130;-1107483879;50;18692;1057;20000;18943;5.285;94.715;18
-1107443778;-1107464130;50;18943;1409;20000;18591;7.045;92.955;19
-1107423639;-1107443778;50;18591;1548;20000;18452;7.74;92.26;20
-1107404227;-1107423639;50;18452;960;20000;19040;4.8;95.2;21
-1107384069;-1107404227;50;19040;1118;20000;18882;5.59;94.41;22
-1107364259;-1107384069;50;18882;928;20000;19072;4.64;95.36;23
-1107343900;-1107364259;50;19072;1287;20000;18713;6.435;93.565;24
-1107324400;-1107343900;50;18713;787;20000;19213;3.935;96.065;25
-1107304415;-1107324400;50;19213;772;20000;19228;3.86;96.14;26
-1107284359;-1107304415;50;19228;828;20000;19172;4.14;95.86;27
-1107264447;-1107284359;50;19172;740;20000;19260;3.7;96.3;28
-1107244318;-1107264447;50;19260;869;20000;19131;4.345;95.655;29
-1107224419;-1107244318;50;19131;768;20000;19232;3.84;96.16;30
-1107204262;-1107224419;50;19232;925;20000;19075;4.625;95.375;31
-1107184464;-1107204262;50;19075;723;20000;19277;3.615;96.385;32
-1107164393;-1107184464;50;19277;794;20000;19206;3.97;96.03;33
-1107144228;-1107164393;50;19206;959;20000;19041;4.795;95.205;34
-1107124403;-1107144228;50;19041;784;20000;19216;3.92;96.08;35
-1107104485;-1107124403;50;19216;702;20000;19298;3.51;96.49;36
-1107084447;-1107104485;50;19298;740;20000;19260;3.7;96.3;37
-1107064328;-1107084447;50;19260;859;20000;19141;4.295;95.705;38
-1107044187;-1107064328;50;19141;1000;20000;19000;5;95;39
-1107024422;-1107044187;50;19000;765;20000;19235;3.825;96.175;40
-1107004345;-1107024422;50;19235;842;20000;19158;4.21;95.79;41
-1106984441;-1107004345;50;19158;746;20000;19254;3.73;96.27;42
